provider_id,name,AVE_ave_provider_charge,AVE_ave_medicare_payment,AVE_level,SUM_level0,SUM_level1,SUM_level2,SUM_level4,SUM_level5,SUM_level7,MAX_university_flag
240141.0,b'FAIRVIEW NORTHLAND REGIONAL HOSPITAL',8156.366370933337,3458.2497698033335,3.619047619047619,219.0,4204.0,646.0,0.0,0.0,94.0,-1.0
240166.0,b'MAYO CLINIC HEALTH SYSTEM - FAIRMONT',8344.59785185521,4691.48504553896,4.583333333333333,202.0,862.0,20849.0,290.0,21.0,285.0,-1.0
240187.0,b'HUTCHINSON AREA HEALTH CARE',11119.22830901222,5240.5051570666665,4.518518518518518,332.0,771.0,3249.0,0.0,0.0,181.0,-1.0
240207.0,b'FAIRVIEW RIDGES HOSPITAL',19643.328242851316,6523.657822857237,5.4868421052631575,310.0,467.0,1371.0,22.0,0.0,746.0,-1.0
240210.0,"b""HEALTHEAST ST JOHN'S HOSPITAL""",20462.119692261458,6679.629637629479,5.552083333333333,483.0,2117.0,6598.0,59.0,0.0,1284.0,-1.0
240213.0,b'HEALTHEAST WOODWINDS HOSPITAL',18410.55024888077,5889.345641823077,5.423076923076923,320.0,475.0,884.0,0.0,0.0,439.0,-1.0
240214.0,b'MAPLE GROVE HOSPITAL',22855.628402105263,7923.332666526316,6.526315789473684,0.0,0.0,0.0,0.0,0.0,179.0,-1.0
250001.0,b'UNIVERSITY OF MISSISSIPPI MED CENTER',29304.950900048116,11096.785100635936,5.669811320754717,629.0,6335.0,5764.0,29.0,0.0,1637.0,1.0
250002.0,b'TISHOMINGO HEALTH SERVICES INC',8847.233272033332,3737.0883565092595,4.666666666666667,245.0,33.0,446.0,0.0,0.0,195.0,-1.0
250004.0,b'NORTH MISSISSIPPI MEDICAL CENTER',20078.031668889078,7559.8596019231945,5.689075630252101,1784.0,6630.0,5168.0,36.0,0.0,3778.0,-1.0
250006.0,b'BAPTIST MEMORIAL HOSPITAL UNION COUNTY',13734.476049588373,4717.439043299767,5.348837209302325,554.0,139.0,364.0,0.0,0.0,269.0,-1.0
250007.0,b'BILOXI REGIONAL MEDICAL CENTER',39379.37904073582,5821.2542338679095,5.507462686567164,263.0,232.0,947.0,53.0,0.0,485.0,-1.0
250009.0,b'MAGNOLIA REGIONAL HEALTH CENTER',29042.157429515555,6486.705541036223,5.711111111111111,947.0,241.0,3159.0,15.0,0.0,1363.0,-1.0
250010.0,b'TIPPAH COUNTY HOSPITAL',7305.81859713,6142.943454449999,6.15,0.0,0.0,30.0,0.0,0.0,238.0,-1.0
250012.0,b'ALLIANCE HEALTHCARE SYSTEM',8416.396491452382,4120.054197904762,4.857142857142857,0.0,11.0,323.0,16.0,0.0,86.0,-1.0
250015.0,b'GRENADA LAKE MEDICAL CENTER',11639.941039832695,4272.196957101538,5.230769230769231,361.0,103.0,834.0,239.0,16.0,513.0,-1.0
250017.0,b'TRACE REGIONAL HOSP AND SWING BED',9126.85399883,4663.2425017295,4.9,159.0,27.0,53.0,0.0,0.0,134.0,-1.0
250019.0,b'MEMORIAL HOSPITAL AT GULFPORT',48650.09694947392,8314.603709055184,5.663636363636364,808.0,2913.0,24049.0,4153.0,710.0,2322.0,-1.0
250020.0,b'WEBSTER GENERAL HOSPITAL/SWING BED',13422.23986463913,4820.078952769565,5.608695652173913,201.0,80.0,42.0,0.0,0.0,231.0,-1.0
250025.0,b'GILMORE MEMORIAL HOSPITAL',15788.201352759184,4079.3040305987756,5.346938775510204,250.0,73.0,592.0,96.0,45.0,360.0,-1.0
250027.0,b'WINSTON MEDICAL CENTER & SWINGBED',5196.476057969231,2305.2631359153843,3.769230769230769,0.0,111.0,223.0,0.0,0.0,25.0,-1.0
250031.0,b'RIVER REGION HEALTH SYSTEM',42135.720236465466,7649.42060179964,5.833333333333333,439.0,168.0,1557.0,0.0,0.0,996.0,-1.0
250034.0,b'BAPTIST MEMORIAL HOSPITAL NORTH MS',24608.14257034412,8560.80163241153,5.905882352941177,176.0,783.0,1052.0,0.0,0.0,1592.0,-1.0
250036.0,b'GEORGE COUNTY HOSPITAL',6332.197799007408,3868.0812863981478,4.962962962962963,164.0,47.0,379.0,0.0,0.0,149.0,-1.0
250038.0,b'MADISON RIVER OAKS MEDICAL CENTER',16626.169749588236,4305.409239935294,5.352941176470588,0.0,32.0,56.0,0.0,0.0,76.0,-1.0
250040.0,b'SINGING RIVER HOSPITAL',40179.87497109001,7905.1012784592485,5.741666666666666,1265.0,2932.0,9333.0,857.0,49.0,2761.0,-1.0
250042.0,b'NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER',26408.923792034424,6997.290063865899,5.80327868852459,263.0,58.0,701.0,0.0,0.0,733.0,-1.0
250043.0,b'NESHOBA COUNTY GENERAL HOSPITAL',6871.641940101578,3816.697139836842,4.684210526315789,260.0,100.0,96.0,0.0,0.0,87.0,-1.0
250044.0,b'BAPTIST MEMORIAL HOSPITAL BOONEVILLE',11266.158829987999,4323.7079139972,4.96,224.0,42.0,371.0,0.0,0.0,199.0,-1.0
250048.0,b'ST DOMINIC-JACKSON MEMORIAL HOSPITAL',23949.613319484957,7704.432725798319,5.867256637168142,1320.0,1690.0,1072.0,0.0,0.0,2951.0,-1.0
250049.0,b'BEACHAM MEMORIAL HOSPITAL',8652.780511157895,4839.753033210526,6.157894736842105,0.0,0.0,56.0,0.0,0.0,220.0,-1.0
250050.0,b'OCH REGIONAL MEDICAL CENTER',13875.38160410625,4916.329307795937,5.21875,254.0,408.0,213.0,0.0,0.0,241.0,-1.0
250051.0,b'KILMICHAEL HOSPITAL',3433.532173425,4671.661414,5.0,0.0,63.0,0.0,0.0,0.0,13.0,-1.0
250057.0,"b""KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN""",10184.360375902788,4502.967593309071,5.069767441860465,278.0,295.0,2513.0,82.0,0.0,472.0,-1.0
250058.0,b'SOUTH CENTRAL REG MED CTR',15756.493262687725,6162.78266917367,5.658227848101266,146.0,1449.0,1257.0,101.0,0.0,988.0,-1.0
250059.0,b'MONTFORT JONES MEMORIAL HOSPITAL',7542.109353257142,3842.650221243214,5.285714285714286,0.0,165.0,155.0,0.0,0.0,162.0,-1.0
250060.0,b'JEFFERSON COUNTY HOSPITAL',4899.698219966666,3265.8632994633335,4.666666666666667,0.0,216.0,0.0,0.0,0.0,0.0,-1.0
250061.0,b'YALOBUSHA GENERAL HOSPITAL',3349.9801236000003,3626.0393952384616,4.846153846153846,45.0,70.0,19.0,0.0,0.0,56.0,-1.0
250067.0,b'CLAY COUNTY MEDICAL CENTER',8186.256674323076,4313.303391683846,5.230769230769231,196.0,31.0,254.0,0.0,0.0,194.0,-1.0
250069.0,b'RUSH FOUNDATION HOSPITAL',19757.62308426838,6068.171825645405,5.324324324324325,46.0,882.0,5147.0,296.0,56.0,514.0,-1.0
250072.0,b'CENTRAL MISSISSIPPI MEDICAL CENTER',47963.61755172875,7873.048608435205,5.5479452054794525,416.0,587.0,1273.0,45.0,0.0,857.0,-1.0
250077.0,b'WAYNE GENERAL HOSPITAL',6647.0285826875,4182.023955896875,5.46875,57.0,21.0,253.0,0.0,0.0,217.0,-1.0
250078.0,b'FORREST GENERAL HOSPITAL',19447.750388866265,7662.397833625254,5.762711864406779,373.0,1873.0,1504.0,225.0,25.0,3635.0,-1.0
250079.0,b'SHARKEY ISSAQUENA COMMUNITY HOSPITAL',2037.431292275,2910.3518692774996,3.5,53.0,29.0,0.0,0.0,0.0,19.0,-1.0
250081.0,b'ANDERSON REGIONAL MEDICAL CENTER SOUTH CAMPUS',16313.94734282354,3548.501295158528,4.676470588235294,0.0,422.0,3772.0,249.0,24.0,192.0,-1.0
250082.0,b'DELTA REGIONAL MEDICAL CENTER',20299.235714643037,7455.175671682786,5.620253164556962,484.0,322.0,1322.0,0.0,0.0,1003.0,-1.0
250084.0,b'NATCHEZ REGIONAL MEDICAL CENTER',30707.139226626467,4599.32393008206,5.382352941176471,0.0,119.0,596.0,0.0,0.0,164.0,-1.0
250085.0,b'MARION GENERAL HOSPITAL',5800.355912015791,2992.9980332852633,4.631578947368421,0.0,22.0,292.0,0.0,0.0,77.0,-1.0
250093.0,b'BOLIVAR MEDICAL CENTER',17885.08710949445,4680.630565266109,5.648148148148148,164.0,78.0,490.0,173.0,11.0,629.0,-1.0
250094.0,b'WESLEY MEDICAL CENTER',38375.42966021223,7296.617105960889,5.588888888888889,269.0,468.0,2353.0,40.0,0.0,971.0,-1.0
250095.0,b'SOUTH SUNFLOWER COUNTY HOSPITAL',7023.769103790475,4818.5035054523805,5.190476190476191,95.0,99.0,129.0,0.0,0.0,188.0,-1.0
250096.0,b'CROSSGATES RIVER OAKS HOSPITAL',36466.417115724566,4938.6449174192985,5.105263157894737,161.0,133.0,937.0,50.0,0.0,373.0,-1.0
250097.0,b'SOUTHWEST MS REGIONAL MEDICAL CENTER',13805.163225631375,6434.2935037775005,5.55,443.0,716.0,1284.0,92.0,0.0,749.0,-1.0
250099.0,b'GREENWOOD LEFLORE HOSPITAL',20913.889097633688,7297.423971553452,5.690476190476191,360.0,1287.0,1932.0,648.0,14.0,1279.0,-1.0
250100.0,b'BAPTIST MEM HOSP/GOLDEN TRIANGLE INC',21916.079007060755,7414.288287933291,5.6455696202531644,553.0,88.0,1454.0,17.0,0.0,1054.0,-1.0
250102.0,b'MISSISSIPPI BAPTIST MEDICAL CENTER',26988.657360527828,7038.565315052784,5.7043478260869565,1002.0,1250.0,4695.0,24.0,0.0,2550.0,-1.0
250104.0,b'ANDERSON REGIONAL MEDICAL CENTER',25179.755590705558,7597.123519941666,6.0,255.0,250.0,1125.0,24.0,0.0,1679.0,-1.0
250117.0,b'HIGHLAND COMMUNITY  HOSPITAL',12430.56927036875,4599.869958258125,5.0625,196.0,67.0,914.0,0.0,0.0,207.0,-1.0
250122.0,b'NATCHEZ COMMUNITY HOSPITAL/SWING BED',32329.57643144423,4376.246335461923,5.5,0.0,1158.0,867.0,0.0,0.0,422.0,-1.0
250123.0,b'GARDEN PARK MEDICAL CENTER',31653.547067800002,5101.22308784814,5.162790697674419,279.0,274.0,514.0,24.0,0.0,319.0,-1.0
250124.0,b'MAGEE GENERAL HOSPITAL',6859.367501721431,3060.184819502858,4.428571428571429,289.0,154.0,693.0,0.0,0.0,166.0,-1.0
250126.0,b'NORTH OAK REGIONAL MEDICAL CENTER',11870.01506863125,4519.008226475625,5.5,0.0,0.0,70.0,0.0,0.0,130.0,-1.0
250128.0,b'TRI LAKES MEDICAL CENTER',10068.928185490475,3493.9347434023803,4.809523809523809,157.0,72.0,52.0,0.0,0.0,97.0,-1.0
250134.0,b'WHITFIELD MEDICAL SURGICAL HOSPITAL',12908.33333,5426.25,7.0,0.0,0.0,0.0,0.0,0.0,12.0,-1.0
250138.0,b'RIVER OAKS HOSPITAL',32634.242383397916,5444.735236688542,5.25,775.0,51.0,783.0,16.0,23.0,246.0,-1.0
250141.0,b'BAPTIST MEMORIAL HOSPITAL DESOTO',26783.435969098133,8452.934336496077,5.859813084112149,708.0,970.0,3389.0,0.0,0.0,2641.0,-1.0
250151.0,b'ALLIANCE HEALTH CENTER',7260.177116,4052.612069,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
250162.0,b'HANCOCK MEDICAL CENTER',14834.329875483332,4814.36227093,5.166666666666667,272.0,189.0,370.0,0.0,0.0,171.0,-1.0
260001.0,"b""ST JOHN'S REGIONAL MEDICAL CENTER""",31164.227206006934,7644.611708613765,5.8316831683168315,336.0,471.0,3454.0,0.0,0.0,1528.0,-1.0
260004.0,b'COOPER COUNTY MEMORIAL HOSPITAL',3263.7624534066667,2350.0865195833335,3.5,44.0,1362.0,224.0,0.0,0.0,17.0,-1.0
260005.0,b'SSM ST JOSEPH HEALTH CENTER',26311.877342267708,7256.478578547707,5.71875,481.0,5703.0,1565.0,103.0,0.0,1303.0,-1.0
260006.0,b'HEARTLAND REGIONAL MEDICAL CENTER',21617.834104395773,8747.100447200484,5.569105691056911,821.0,18921.0,68894.0,1024.0,0.0,2732.0,-1.0
260009.0,b'BOTHWELL REGIONAL HEALTH CENTER',13162.769095051604,4995.6733921796,5.613333333333333,348.0,1456.0,1699.0,0.0,0.0,845.0,-1.0
260011.0,b'ST MARYS HEALTH CENTER',20831.11858290989,5892.4852812435165,5.791208791208791,247.0,274.0,2530.0,105.0,15.0,1213.0,-1.0
260015.0,b'TWIN RIVERS REGIONAL MEDICAL CENTER',21569.977920691665,4478.3404213275,5.479166666666667,616.0,91.0,1109.0,16.0,0.0,528.0,-1.0
260017.0,b'PHELPS COUNTY REGIONAL MEDICAL CENTER',23598.21755437531,8039.232350498518,5.580246913580247,453.0,534.0,2103.0,0.0,0.0,1087.0,-1.0
260020.0,b'MERCY HOSPITAL ST LOUIS',32141.07918595609,7795.698833382034,5.67479674796748,965.0,2328.0,7616.0,112.0,0.0,2694.0,-1.0
260022.0,b'NORTHEAST REGIONAL MEDICAL CENTER',27355.935652142856,6946.630290683573,5.023809523809524,207.0,988.0,1233.0,0.0,0.0,432.0,-1.0
260023.0,b'JEFFERSON REGIONAL MEDICAL CENTER',15385.304127790097,6464.319058412776,5.910891089108911,402.0,282.0,778.0,77.0,13.0,1797.0,-1.0
260024.0,b'TEXAS COUNTY MEMORIAL HOSPITAL',7859.556016255555,4424.91361492963,5.037037037037037,166.0,307.0,514.0,0.0,0.0,238.0,-1.0
260025.0,b'HANNIBAL REGIONAL HOSPITAL',19505.07991470286,7446.836207121431,5.614285714285714,185.0,81.0,827.0,19.0,0.0,793.0,-1.0
260027.0,b'RESEARCH MEDICAL CENTER',49186.265961867764,8130.524027792111,5.566666666666666,259.0,1741.0,2890.0,12.0,0.0,1094.0,-1.0
260032.0,b'BARNES JEWISH HOSPITAL',27342.950863155555,9818.726339706494,5.794871794871795,1402.0,2502.0,17649.0,71.0,0.0,5383.0,-1.0
260034.0,b'BATES COUNTY MEMORIAL HOSPITAL',14281.69376359154,4760.594614948845,4.461538461538462,253.0,1523.0,2283.0,0.0,0.0,130.0,-1.0
260040.0,b'COX MEDICAL CENTER',23163.611494339428,7313.266146474146,5.67479674796748,1661.0,4205.0,10841.0,278.0,0.0,3312.0,-1.0
260047.0,b'CAPITAL REGION MEDICAL CENTER',17895.98926324456,7019.19239783889,5.722222222222222,625.0,823.0,1815.0,53.0,0.0,1172.0,-1.0
260048.0,b'TRUMAN MEDICAL CENTER HOSPITAL HILL',11566.87712681246,7644.582907642623,5.213114754098361,192.0,305.0,14971.0,53.0,0.0,479.0,-1.0
260050.0,b'ST FRANCIS HOSPITAL',9226.44983287565,4277.7883783608695,4.130434782608695,322.0,2498.0,583.0,0.0,0.0,63.0,-1.0
260052.0,b'MERCY HOSPITAL WASHINGTON',19411.57676597755,4943.46039526796,5.204081632653061,231.0,194.0,1112.0,12.0,0.0,541.0,-1.0
260057.0,b'CAMERON REGIONAL MEDICAL CENTER',9997.28953702795,3883.8129990702564,4.564102564102564,164.0,1295.0,1183.0,0.0,0.0,257.0,-1.0
260059.0,b'ST JOHNS HOSPITAL-LEBANON',9671.84256284472,4433.357981276389,4.444444444444445,630.0,475.0,4770.0,0.0,0.0,211.0,-1.0
260061.0,b'NEVADA REGIONAL MEDICAL CENTER',6465.315659445198,3189.7398688164003,4.12,154.0,550.0,2204.0,155.0,27.0,82.0,-1.0
260062.0,b'ST LUKES NORTHLAND HOSPITAL',23847.66322891111,5090.3976694568255,5.158730158730159,305.0,222.0,1698.0,252.0,0.0,443.0,-1.0
260064.0,b'AUDRAIN MEDICAL CENTER',10862.019989916347,5018.503905991924,5.211538461538462,285.0,503.0,3948.0,0.0,0.0,483.0,-1.0
260065.0,"b""ST JOHN'S REGIONAL HEALTH CENTER""",28099.668776366394,7614.221040776639,5.655737704918033,1784.0,1635.0,12109.0,150.0,0.0,3207.0,-1.0
260068.0,b'BOONE HOSPITAL CENTER',21099.150337292234,6465.850838384742,5.681034482758621,898.0,1406.0,6116.0,173.0,0.0,2462.0,-1.0
260070.0,b'PEMISCOT MEMORIAL HOSPITAL',8845.345059552,3164.176095228,4.64,112.0,121.0,107.0,11.0,0.0,114.0,-1.0
260074.0,b'MOBERLY REGIONAL MEDICAL CENTER',24796.255245628206,5505.103831918719,5.102564102564102,118.0,67.0,1239.0,0.0,0.0,338.0,-1.0
260077.0,"b""ST ANTHONY'S MEDICAL CENTER""",19975.61515253798,6558.752313229494,5.663865546218488,623.0,6883.0,8221.0,246.0,0.0,3314.0,-1.0
260078.0,b'OZARKS MEDICAL CENTER',14246.42405078897,5775.516761591036,5.413793103448276,575.0,1529.0,1214.0,0.0,0.0,741.0,-1.0
260080.0,b'RIPLEY COUNTY MEMORIAL HOSPITAL',7566.216050833333,5071.963044833334,5.333333333333333,0.0,0.0,43.0,0.0,0.0,54.0,-1.0
260081.0,b'SSM ST CLARE HEALTH CENTER',25016.040792437892,6706.437996166106,5.8,516.0,2637.0,1836.0,0.0,0.0,1692.0,-1.0
260085.0,b'ST JOSEPH MEDICAL CENTER',29921.70618866227,6860.774970309246,5.669811320754717,765.0,981.0,2707.0,50.0,0.0,1723.0,-1.0
260091.0,b'SSM ST MARYS HEALTH CENTER',27271.531843627617,9467.534650935713,5.838095238095238,372.0,1529.0,4035.0,486.0,29.0,2346.0,-1.0
260094.0,b'SKAGGS REGIONAL MEDICAL CENTER',21036.86604387729,5968.514957044197,5.481481481481482,634.0,1259.0,9196.0,383.0,34.0,1069.0,-1.0
260095.0,"b'CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC'",56202.8626489535,9242.94047110465,6.5,0.0,0.0,0.0,0.0,0.0,1511.0,-1.0
260096.0,b'NORTH KANSAS CITY HOSPITAL',25375.61899520517,6574.987389076897,5.681034482758621,858.0,1830.0,5363.0,135.0,19.0,3223.0,-1.0
260097.0,b'WESTERN MISSOURI MEDICAL CENTER',11555.543817408947,4974.842785505789,4.2894736842105265,312.0,3758.0,5420.0,240.0,0.0,139.0,-1.0
260102.0,b'TRUMAN MEDICAL CENTER LAKEWOOD',5117.724771178,3860.914791853999,3.48,110.0,1044.0,546.0,0.0,0.0,62.0,-1.0
260104.0,b'SSM DEPAUL HEALTH CENTER',27417.982967630636,7674.243465395856,5.7657657657657655,775.0,1345.0,2181.0,0.0,0.0,2529.0,-1.0
260105.0,b'ST LOUIS UNIVERSITY HOSPITAL',41866.92252084363,11563.175978329466,5.797872340425532,197.0,1071.0,8532.0,19.0,0.0,1285.0,1.0
260108.0,b'MISSOURI BAPTIST MEDICAL CENTER',20813.745789935452,7199.060451762091,5.881818181818182,1318.0,673.0,3016.0,0.0,0.0,3490.0,-1.0
260110.0,b'SOUTHEAST MISSOURI HOSPITAL',32928.64585458571,7004.89378586943,5.59047619047619,518.0,1178.0,3452.0,60.0,22.0,1494.0,-1.0
260113.0,b'MISSOURI DELTA MEDICAL CENTER',26739.08255000727,6919.573494912727,5.381818181818182,279.0,117.0,701.0,0.0,0.0,706.0,-1.0
260115.0,b'MISSOURI BAPTIST HOSPITAL SULLIVAN',7131.039336072223,3947.470608859167,4.555555555555555,216.0,126.0,932.0,44.0,0.0,272.0,-1.0
260116.0,b'MINERAL AREA REGIONAL MEDICAL CENTER',17179.750929790476,4734.474876640714,5.5,318.0,123.0,345.0,0.0,0.0,449.0,-1.0
260119.0,b'POPLAR BLUFF REGIONAL MEDICAL CENTER',41312.75954961111,7587.22828293909,5.686868686868687,473.0,880.0,2424.0,79.0,0.0,1533.0,-1.0
260137.0,b'FREEMAN HEALTH SYSTEM - FREEMAN WEST',27595.71612005424,7662.74927586584,5.699115044247788,1210.0,1376.0,11900.0,1883.0,0.0,2055.0,-1.0
260138.0,b'ST LUKES HOSPITAL OF KANSAS CITY',42315.42775548673,8881.7051609831,5.6371681415929205,88.0,3365.0,6621.0,34.0,0.0,2147.0,-1.0
260141.0,b'UNIVERSITY OF MISSOURI HEALTH CARE',27917.946411096113,9100.5120528437,5.416666666666667,709.0,25651.0,61133.0,376.0,0.0,1446.0,1.0
260142.0,b'FITZGIBBON MEMORIAL HOSPITAL',9811.744722022859,4285.773101246571,4.885714285714286,268.0,279.0,464.0,15.0,0.0,225.0,-1.0
260147.0,b'SAC-OSAGE HOSPITAL',5586.078909945455,2814.69005526,4.0,19.0,22.0,162.0,0.0,0.0,13.0,-1.0
260160.0,b'MISSOURI SOUTHERN HEALTHCARE',8515.13878546,3803.385690836001,4.8,91.0,228.0,405.0,0.0,0.0,209.0,-1.0
260162.0,b'BARNES-JEWISH WEST COUNTY HOSPITAL',11726.153358551426,4702.671101272001,4.6571428571428575,357.0,251.0,2390.0,60.0,0.0,198.0,-1.0
260163.0,b'PARKLAND HEALTH CENTER',8513.790112230468,4181.287883286406,5.296875,454.0,475.0,2114.0,13.0,0.0,828.0,-1.0
260175.0,b'GOLDEN VALLEY MEMORIAL HOSPITAL',10088.315965326905,3963.088357122857,4.738095238095238,395.0,468.0,3014.0,50.0,0.0,223.0,-1.0
260176.0,b'DES PERES HOSPITAL',39370.384151731705,7268.165687221097,5.597560975609756,347.0,130.0,2747.0,11.0,0.0,729.0,-1.0
260177.0,b'LIBERTY HOSPITAL',20669.889936281732,6208.4541794425,5.778846153846154,623.0,1449.0,2326.0,0.0,0.0,1654.0,-1.0
260179.0,b'ST LUKES HOSPITAL',21962.781105023147,7150.873950380413,5.6115702479338845,2003.0,4996.0,6665.0,64.0,0.0,2511.0,-1.0
260180.0,b'CHRISTIAN HOSPITAL NORTHEAST',26916.122938066666,7374.284416075524,5.685714285714286,392.0,439.0,5677.0,296.0,0.0,2534.0,-1.0
260183.0,b'ST FRANCIS MEDICAL CENTER',37565.61413169175,7729.18452768165,5.568807339449541,999.0,940.0,4660.0,460.0,14.0,1545.0,-1.0
260186.0,b'LAKE REGIONAL HEALTH SYSTEM',24550.67623353691,7334.804353068095,5.678571428571429,170.0,211.0,3895.0,192.0,0.0,1094.0,-1.0
260190.0,"b""LEE'S SUMMIT MEDICAL CENTER""",28835.32693190217,4877.4067501286945,5.086956521739131,226.0,474.0,628.0,0.0,0.0,380.0,-1.0
260191.0,b'BARNES-JEWISH ST PETERS HOSPITAL',18465.847979928483,6850.171688882272,5.742424242424242,246.0,5766.0,1468.0,23.0,0.0,1153.0,-1.0
260193.0,"b""ST MARY'S MEDICAL CENTER""",20073.05628952623,4722.254803967704,5.147540983606557,377.0,347.0,1986.0,82.0,0.0,464.0,-1.0
260195.0,b'CITIZENS MEMORIAL HOSPITAL',11776.250998501837,4944.3337495099995,4.816326530612245,562.0,739.0,4833.0,32.0,0.0,379.0,-1.0
260200.0,b'SSM ST JOSEPH HOSPITAL WEST',22382.431070786748,6046.294098540361,5.686746987951807,563.0,5421.0,1680.0,0.0,0.0,1117.0,-1.0
260207.0,b'OZARKS COMMUNITY HOSPITAL',4569.114295809678,1602.6264833699997,3.3870967741935485,179.0,2049.0,11401.0,586.0,23.0,59.0,-1.0
260209.0,b'CALLAWAY COMMUNITY HOSPITAL',5639.099019907143,2819.5594400514287,3.9285714285714284,96.0,63.0,220.0,0.0,0.0,50.0,-1.0
260210.0,b'ST ALEXIUS HOSPITAL',20184.25998353349,5633.190264886278,5.1395348837209305,32.0,134.0,3693.0,0.0,0.0,347.0,-1.0
260214.0,b'RESEARCH BELTON HOSPITAL',19185.29375285769,3554.8264042026926,4.3076923076923075,201.0,1226.0,495.0,0.0,0.0,131.0,-1.0
260216.0,"b""SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL""",31889.586850874664,5804.331649449733,5.8133333333333335,406.0,451.0,1443.0,0.0,0.0,948.0,-1.0
260219.0,b'PROGRESS WEST HEALTHCARE CENTER',10210.795651200002,4601.140033859259,5.185185185185185,110.0,18.0,464.0,0.0,0.0,205.0,-1.0
270003.0,"b""ST PETER'S HOSPITAL""",12600.970236131167,5683.347402010834,5.183333333333334,461.0,548.0,1335.0,1010.0,0.0,495.0,-1.0
270004.0,b'BILLINGS CLINIC HOSPITAL',17749.37286021568,7582.49434363186,5.53921568627451,695.0,21909.0,8784.0,26.0,0.0,1346.0,-1.0
270012.0,b'BENEFIS HOSPITALS INC',19398.346988572885,7924.600037016395,5.577319587628866,480.0,1575.0,3522.0,84.0,0.0,1214.0,-1.0
270014.0,b'ST PATRICK HOSPITAL',19963.878234441254,7062.6290571295,5.4875,772.0,2831.0,5653.0,0.0,0.0,1016.0,-1.0
270017.0,b'ST JAMES HEALTHCARE',21253.127900209518,8647.493537915478,5.642857142857143,194.0,155.0,245.0,0.0,0.0,435.0,-1.0
270023.0,b'COMMUNITY MEDICAL CENTER INC',15987.842833230556,7269.350827743056,5.111111111111111,13.0,135.0,704.0,237.0,51.0,244.0,-1.0
270032.0,b'NORTHERN MONTANA HOSPITAL',7121.519097280908,3482.4318634518186,4.136363636363637,133.0,1648.0,365.0,0.0,0.0,69.0,-1.0
270049.0,b'ST VINCENT HEALTHCARE',20247.502939859252,7933.112075220754,5.56989247311828,411.0,2943.0,1358.0,0.0,97.0,1165.0,-1.0
270051.0,b'KALISPELL REGIONAL MEDICAL CENTER',16918.56968073126,6296.67811799747,5.455696202531645,61.0,1384.0,3162.0,1084.0,0.0,708.0,-1.0
270057.0,b'BOZEMAN DEACONESS HOSPITAL',10853.320321354036,4957.364512574912,5.0,178.0,928.0,1639.0,0.0,0.0,416.0,-1.0
270074.0,b'P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET',8972.1192792,6966.524739199999,6.2,0.0,0.0,0.0,0.0,0.0,19.0,-1.0
270086.0,b'GREAT FALLS CLINIC MEDICAL CENTER',32187.24138,12232.39655,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
270087.0,b'HEALTH CENTER NORTHWEST',2251.6128203099997,1420.8030503690002,2.6,608.0,417.0,108.0,50.0,0.0,0.0,-1.0
280003.0,b'BRYANLGH MEDICAL CENTER',25092.09467349051,7504.917644028136,5.677966101694915,371.0,2354.0,7244.0,0.0,14.0,2592.0,-1.0
280009.0,b'GOOD SAMARITAN HOSPITAL',22656.53195510625,8815.192818730124,5.6,457.0,1342.0,776.0,12.0,0.0,837.0,-1.0
280013.0,b'THE NEBRASKA MEDICAL CENTER',30266.393032214255,9632.724741904249,5.65,632.0,1804.0,11003.0,3176.0,57.0,2467.0,-1.0
280020.0,b'SAINT ELIZABETH REGIONAL MEDICAL CENTER',23101.071258787,7096.7512031684,5.63,284.0,496.0,3116.0,0.0,0.0,1687.0,-1.0
280023.0,b'ST FRANCIS MEDICAL CENTER',18670.187940371485,6591.081683653243,5.594594594594595,37.0,547.0,4596.0,253.0,0.0,1052.0,-1.0
280030.0,b'CREIGHTON UNIVERSITY MEDICAL CENTER - SAINT JOSEPH',57620.59219868806,10572.583903373434,5.656716417910448,148.0,200.0,743.0,0.0,0.0,628.0,1.0
280032.0,b'MARY LANNING MEMORIAL HOSPITAL',13908.696870433636,5956.916766542001,5.327272727272727,142.0,190.0,2083.0,106.0,29.0,600.0,-1.0
280040.0,b'THE NEBRASKA METHODIST HOSPITAL',27613.23959273896,7337.952257930094,5.688679245283019,1032.0,1728.0,5828.0,14.0,0.0,1718.0,-1.0
280060.0,b'ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER',34576.156643947994,8297.431246133901,5.74,788.0,868.0,4492.0,38.0,0.0,1342.0,-1.0
280061.0,b'REGIONAL WEST MEDICAL CENTER',21724.62285469206,7455.632234150547,5.36986301369863,638.0,3623.0,1681.0,44.0,0.0,612.0,-1.0
280065.0,b'GREAT PLAINS REGIONAL MEDICAL CENTER',14561.335123272132,6196.599100839837,5.475409836065574,554.0,3732.0,5590.0,0.0,0.0,741.0,-1.0
